"","country","ccode","year","hdecadec","independence","occupied","top_incrate_n","top_incrate_nl","topitaxrate2","effective_p99_99","irs_soi_top1","himobpopyear2p","himobpopyearp","wwimassmob","unisuffrage","timemarkeru","competitive_elections","wwidemoc","directelec","electorate25","electorate50","electorate75","noupper","left_executive","timemarkerp","Top1incomeshare","Top001incomeshare","wealth_p99_00_2014","majoritarian1","infl_cris","currency_cris","bank_cris","debt_cris_ext","debt_cris_dom","stock_crash","any_cris","Neightop_incrate_n","trade_openness","capital","rgdppc","pop","rgdp","growth","recession","revgdp_imf","revgdp_imf_ip","australiatrend","austriatrend","belgiumtrend","canadatrend","denmarktrend","finlandtrend","francetrend","germanytrend","irelandtrend","italytrend","japantrend","netherlandstrend","newzealandtrend","norwaytrend","koreatrend","spaintrend","swedentrend","switzerlandtrend","uktrend","usatrend","fem_vote","wwimassmob_post"
"937","Netherlands",210,1881,14,1,0,0,NA,1,NA,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.625,0.00380237656645477,NA,2945,4079,12012654592,0.0151086337864399,0,9.5746,9.5746,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
"958","Netherlands",210,1882,14,1,0,0,NA,1,NA,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.520833313465118,0.00396379362791777,NA,2985,4130,12328049664,0.0262552350759506,0,9.58263,9.58263,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
"970","Netherlands",210,1883,14,1,0,0,NA,1,NA,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.677083313465118,0.00365465204231441,NA,3170,4180,13250599936,0.0748334303498268,0,9.12994,9.12994,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
"976","Netherlands",210,1884,14,1,0,0,NA,1,NA,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.520833313465118,0.00378554151393473,NA,3190,4226,13480939520,0.0173833332955837,0,10.9154,10.9154,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
"1003","Netherlands",210,1885,14,1,0,0,NA,1,NA,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.625,0.00363818602636456,NA,3223,4276,13781548032,0.0222987812012434,0,10.4276,10.4276,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
"1010","Netherlands",210,1886,15,1,0,0,NA,1,NA,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.833333313465118,0.00358481938019395,NA,3235,4326,13994609664,0.0154599202796817,0,11.4401,11.4401,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"1030","Netherlands",210,1887,15,1,0,0,NA,1,NA,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.833333313465118,0.00389104336500168,NA,3277,4378,14346705920,0.0251594204455614,0,10.468,10.468,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"1043","Netherlands",210,1888,15,1,0,0,NA,1,NA,NA,0,0,0,0,NA,0,1,1,1,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.729166686534882,0.00461578974500299,NA,3282,4432,14545823744,0.0138789927586913,0,11.0446,11.0446,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"1063","Netherlands",210,1889,15,1,0,0,NA,1,NA,NA,0,0,0,0,NA,0,1,1,1,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.625,0.00410968437790871,NA,3356,4485,15051660288,0.0347753800451756,0,10.2375,10.2375,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"1074","Netherlands",210,1890,15,1,0,0,NA,1,NA,NA,0,0,0,0,NA,0,1,1,1,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.625,0.0046548955142498,NA,3186,4535,14448509952,-0.0400720126926899,1,13.8628,13.8628,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"1083","Netherlands",210,1891,16,1,0,0,NA,1,NA,NA,0,0,0,0,NA,0,1,1,1,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.625,0.00476244650781155,NA,3159,4585,14484015104,0.00245735724456608,0,10.663,10.663,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
"1108","Netherlands",210,1892,16,1,0,0,NA,1,NA,NA,0,0,0,0,NA,0,1,1,1,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.625,0.00433902908116579,NA,3219,4632,14910407680,0.0294388383626938,0,11.1315,11.1315,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
"1112","Netherlands",210,1893,16,1,0,3.2,NA,1,NA,NA,0,0,0,0,NA,0,1,1,1,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.625,0.00459709484130144,NA,3149,4684,14749916160,-0.010763724334538,1,11.1466,11.1466,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
"1140","Netherlands",210,1894,16,1,0,3.2,NA,1,NA,NA,0,0,0,0,NA,0,1,1,1,0,0,0,0,NA,NA,NA,54,1,0,0,0,0,0,0,0,0.729166686534882,0.00417645974084735,NA,3292,4743,15613956096,0.0585793107748032,0,11.4119,11.4119,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
"1152","Netherlands",210,1895,16,1,0,3.2,NA,1,NA,NA,0,0,0,0,NA,0,1,1,1,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.833333313465118,0.00416971370577812,NA,3270,4803,15705809920,0.00588280288502574,0,11.2167,11.2167,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
"1166","Netherlands",210,1896,17,1,0,3.2,NA,1,NA,NA,0,0,0,0,NA,0,1,1,1,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.833333313465118,0.00457255356013775,NA,3362,4866,16359491584,0.0416203737258911,0,11.1058,11.1058,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
"1179","Netherlands",210,1897,17,1,0,3.2,NA,1,NA,NA,0,0,0,0,NA,1,1,1,1,1,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0.833333313465118,0.00454219756647944,NA,3401,4935,16783935488,0.0259448103606701,0,10.9555,10.9555,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
"1191","Netherlands",210,1898,17,1,0,3.2,NA,1,NA,NA,0,0,0,0,NA,1,1,1,1,1,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.833333313465118,0.00507330801337957,NA,3407,5003,17045221376,0.0155676174908876,0,10.868,10.868,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
"1210","Netherlands",210,1899,17,1,0,3.2,NA,1,NA,NA,0,0,0,0,NA,1,1,1,1,1,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.833333313465118,0.00520945573225617,NA,3410,5070,17288699904,0.0142842689529061,0,10.609,10.609,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
"1218","Netherlands",210,1900,17,1,0,3.2,NA,1,NA,NA,0,0,0,0,NA,1,1,1,1,1,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.833333313465118,0.00672901701182127,NA,3329,5142,17117717504,-0.00988983549177647,1,11.0489,11.0489,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
"1236","Netherlands",210,1901,18,1,0,3.2,NA,1,NA,NA,0,0,0,0,NA,1,1,1,1,1,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.25,0.00542222149670124,NA,3440,5221,17960239104,0.0492192730307579,0,10.2805,10.2805,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
"1248","Netherlands",210,1902,18,1,0,3.2,NA,1,NA,NA,0,0,0,0,NA,1,1,1,1,1,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.45833337306976,0.00584778795018792,NA,3532,5305,18737260544,0.0432634241878986,0,10.5109,10.5109,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
"1275","Netherlands",210,1903,18,1,0,3.2,NA,1,NA,NA,0,0,0,0,NA,1,1,1,1,1,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.13426804542542,0.0063298768363893,NA,3478,5389,18742941696,0.000303200766211376,0,11.0116,11.0116,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
"1290","Netherlands",210,1904,18,1,0,3.2,NA,1,NA,NA,0,0,0,0,NA,1,1,1,1,1,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.71760129928589,0.00660333875566721,NA,3476,5470,19013720064,0.0144469514489174,0,10.1049,10.1049,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
"1310","Netherlands",210,1905,18,1,0,3.2,NA,1,NA,NA,0,0,0,0,NA,1,1,1,1,1,0,0,0,NA,NA,NA,55,1,0,0,0,0,0,0,0,1.82176804542542,0.00687389867380261,NA,3598,5551,19972497408,0.0504255518317223,0,10.3831,10.3831,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
"1318","Netherlands",210,1906,19,1,0,3.2,NA,1,NA,NA,0,0,0,0,NA,1,1,1,1,1,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.82176804542542,0.00655805459246039,NA,3620,5632,20387840000,0.0207957271486521,0,9.98937,9.98937,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
"1329","Netherlands",210,1907,19,1,0,3.2,NA,1,NA,NA,0,0,0,0,NA,1,1,1,1,1,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.82176804542542,0.00759039027616382,NA,3508,5710,20030679040,-0.0175183322280645,1,9.88875,9.88875,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
"1362","Netherlands",210,1908,19,1,0,3.2,NA,1,NA,NA,0,0,0,0,-10,1,1,1,1,1,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.82176804542542,0.00741455843672156,NA,3531,5786,20430366720,0.0199537761509418,0,9.81488,9.81488,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
"1377","Netherlands",210,1909,19,1,0,3.2,NA,1,NA,NA,0,0,0,0,-9,1,1,1,1,1,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.15799593925476,0.00748090399429202,NA,3671,5862,21519403008,0.0533047839999199,0,10.021,10.021,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
"1395","Netherlands",210,1910,19,1,0,3.2,NA,1,NA,NA,0,0,0,0,-8,1,1,1,1,1,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.99132919311523,0.00778087228536606,NA,3783,5922,22402926592,0.0410570688545704,0,9.30743,9.30743,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
"1402","Netherlands",210,1911,20,1,0,3.2,NA,2.5,NA,NA,0,0,0,0,-7,1,1,1,1,1,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.99132919311523,0.00768686272203922,NA,3863,5984,23116191744,0.0318380333483219,0,8.92529,8.92529,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
"1418","Netherlands",210,1912,20,1,0,3.2,NA,2.5,NA,NA,0,0,0,0,-6,1,1,1,1,1,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,3.20666313171387,0.00864491704851389,NA,3918,6068,23774423040,0.0284749027341604,0,8.83355,8.83355,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
"1442","Netherlands",210,1913,20,1,0,3.2,NA,2.5,NA,NA,0,0,0,0,-5,1,1,1,1,1,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,3.20666313171387,0.00863258354365826,NA,4049,6164,24958035968,0.0497851371765137,0,9.08057,9.08057,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
"1452","Netherlands",210,1914,20,1,0,3.2,NA,2.5,NA,NA,0,0,0,0,-4,1,1,1,1,1,0,0,0,NA,20.96,NA,56.5,1,0,0,1,0,0,0,1,3.41955804824829,NA,NA,3868,6277,24279435264,-0.0271896682679653,1,NA,8.76666499999999,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
"1477","Netherlands",210,1915,20,1,0,4.8,19.8,2.5,NA,NA,0,0,0,0,-3,1,1,1,1,1,0,0,0,NA,25.58,NA,NA,1,0,0,0,0,0,0,0,5.64177656173706,0.00149475212674588,NA,3926,6395,25106769920,0.0340755321085453,0,NA,8.45276000000001,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
"1497","Netherlands",210,1916,21,1,0,4.8,19.8,2.5,NA,NA,0,0,0,0,-2,1,1,1,1,1,0,0,0,NA,27.88,NA,NA,1,0,0,0,0,0,0,0,10.3698072433472,0.00198829500004649,NA,3956,6516,25777295360,0.0267069581896067,0,NA,8.13885500000004,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
"1514","Netherlands",210,1917,21,1,0,4.8,19.8,6,NA,NA,0,0,0,0,-1,1,1,1,1,1,0,0,0,NA,26.51,NA,NA,1,0,0,0,0,0,0,0,13.4329128265381,0.00241350405849516,NA,3627,6654,24134057984,-0.0637474730610847,1,NA,7.82494999999994,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
"1520","Netherlands",210,1918,21,1,0,4.8,19.8,6,NA,NA,0,0,0,1,0,1,1,1,1,1,1,0,0,NA,21.95,NA,NA,0,1,0,0,0,0,1,1,14.1535177230835,0.0179148595780134,NA,3352,6752,22632704000,-0.0622089318931103,1,NA,7.51104499999997,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
"1548","Netherlands",210,1919,21,1,0,4.8,19.8,6,NA,NA,0,0,0,1,1,1,1,1,1,1,1,0,0,NA,23.74,NA,50,0,0,0,0,0,0,1,1,17.5581378936768,0.00809287838637829,NA,4122,6805,28050210816,0.239366307854652,0,NA,7.19713999999999,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0
"1564","Netherlands",210,1920,21,1,0,4.8,19.8,6,NA,NA,0,0,0,1,2,1,1,1,1,1,1,0,0,NA,20.59,NA,NA,0,0,0,0,0,0,1,1,39.4331359863281,0.00997893884778023,NA,4220,6848,28898560000,0.0302439499646425,0,NA,6.88323500000001,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0
"1587","Netherlands",210,1921,22,1,0,4.8,19.8,6,NA,NA,0,0,0,1,3,1,1,1,1,1,1,0,0,NA,18.29,NA,NA,0,0,0,1,0,0,1,1,39.7509346008301,0.00515814870595932,NA,4431,6921,30666950656,0.0611930377781391,0,NA,6.56933000000004,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1,0
"1600","Netherlands",210,1922,22,1,0,4.8,19.8,6,NA,NA,0,0,0,1,4,1,1,1,1,1,1,0,0,NA,16.82,NA,NA,0,0,0,0,0,0,1,1,38.5009346008301,0.0044085904955864,NA,4599,7032,32340168704,0.0545609518885612,0,NA,6.25542499999995,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1,0
"1623","Netherlands",210,1923,22,1,0,4.8,19.8,6,NA,NA,0,0,0,1,5,1,1,1,1,1,1,0,0,NA,16.45,NA,NA,0,0,0,0,0,0,1,1,38.3531875610352,0.00495088612660766,NA,4635,7150,33140250624,0.024739570915699,0,5.94152,5.94152,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1,0
"1627","Netherlands",210,1924,22,1,0,4.8,19.8,6,NA,NA,0,0,0,1,6,1,1,1,1,1,1,0,0,NA,17.34,NA,NA,0,0,0,0,0,0,1,1,43.3531875610352,0.00519680045545101,NA,4895,7264,35557281792,0.0729333981871605,0,4.42634,4.42634,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1,0
"1661","Netherlands",210,1925,22,1,0,4.8,19.8,6,NA,NA,0,0,0,1,7,1,1,1,1,1,1,0,0,NA,17.75,NA,47.5,0,0,0,0,0,0,0,0,37.7281875610352,0.00592927541583776,NA,5031,7366,37058347008,0.0422154106199741,0,5.6232,5.6232,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1,0
"1670","Netherlands",210,1926,23,1,0,4.8,19.8,6,NA,NA,0,0,0,1,8,1,1,1,1,1,1,0,0,NA,17.99,NA,NA,0,0,0,0,0,0,0,0,36.8533058166504,0.00529225496575236,NA,5358,7471,40029618176,0.0801781862974167,0,6.82093,6.82093,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0
"1693","Netherlands",210,1927,23,1,0,4.8,19.8,7,NA,NA,0,0,0,1,9,1,1,1,1,1,1,0,0,NA,18.37,NA,NA,0,0,0,0,0,0,0,0,36.8533058166504,0.0052356468513608,NA,5504,7576,41698304000,0.0416862778365612,0,7.55976,7.55976,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0
"1704","Netherlands",210,1928,23,1,0,4.8,19.8,7,NA,NA,0,0,0,1,10,1,1,1,1,1,1,0,0,NA,18.63,NA,NA,0,0,0,0,0,0,0,0,36.8670463562012,0.00527782086282969,NA,5720,7679,43923881984,0.0533733442425728,0,6.76,6.76,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0
"1736","Netherlands",210,1929,23,1,0,4.8,19.8,7,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,0,0,NA,18.09,NA,NA,0,0,0,0,0,0,1,1,38.7447242736816,0.00532673113048077,NA,5689,7782,44271796224,0.00792084448039532,0,6.92274,6.92274,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0
"1756","Netherlands",210,1930,23,1,0,4.8,19.8,7,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,0,0,NA,17.15,2.09,48,0,0,0,0,0,0,1,1,41.6195526123047,0.00463006086647511,NA,5603,7884,44174053376,-0.00220779050141573,1,8.13785,8.13785,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0
"1769","Netherlands",210,1931,24,1,0,4.8,19.8,7,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,0,0,NA,15.59,1.7,NA,0,0,0,0,0,0,1,1,39.073860168457,0.00338938995264471,NA,5185,7999,41474813952,-0.0611046366393566,1,9.24292,9.24292,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1,0
"1785","Netherlands",210,1932,24,1,0,4.8,19.8,7,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,0,0,NA,14.43,1.44,NA,0,0,0,0,0,0,0,0,39.0415878295898,0.00203813705593348,NA,5035,8123,40899305472,-0.0138760954141617,1,10.0574,10.0574,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1,0
"1798","Netherlands",210,1933,24,1,0,4.8,19.8,7,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,0,0,NA,14.2,1.38,NA,0,0,0,0,0,0,0,0,37.6618347167969,0.00180780177470297,NA,4956,8237,40822571008,-0.00187618017662317,1,9.31631,9.31631,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1,0
"1817","Netherlands",210,1934,24,1,0,4.8,19.8,7,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,0,0,NA,14.02,1.34,NA,0,0,0,0,0,0,0,0,39.1445846557617,0.00282314303331077,NA,4805,8341,40078503936,-0.0182268545031548,1,11.146,11.146,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1,0
"1853","Netherlands",210,1935,24,1,0,4.8,19.8,7,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,0,0,NA,14,1.33,42,0,0,0,0,0,0,0,0,42.5895500183105,0.00279470649547875,NA,4929,8434,41571184640,0.0372439213097095,0,11.0705,11.0705,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1,0
"1860","Netherlands",210,1936,25,1,0,4.8,19.8,8.39999961853027,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,0,0,NA,14.83,1.68,NA,0,0,1,0,0,0,0,1,44.3788375854492,0.00287741469219327,NA,5190,8516,44198039552,0.0631893202662468,0,10.6174,10.6174,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0
"1878","Netherlands",210,1937,25,1,0,4.8,19.8,8.39999961853027,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,0,0,NA,16.05,2.41,NA,0,0,0,0,0,0,0,0,44.4664306640625,0.00352100795134902,NA,5433,8599,46718365696,0.0570234842598438,0,9.91791,9.91791,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0
"1900","Netherlands",210,1938,25,1,0,4.8,19.8,8.39999961853027,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,0,0,NA,15.68,1.81,NA,0,0,0,0,0,0,0,0,47.7047920227051,0.00321830483153462,NA,5250,8685,45596250112,-0.0240187253803015,1,9.98269,9.98269,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0
"1929","Netherlands",210,1939,25,1,0,4.8,19.8,8.39999961853027,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,0,0,NA,15.79,1.71,45,0,0,0,1,0,0,0,1,51.9529838562012,0.00313909933902323,NA,5544,8782,48687407104,0.067794106900692,0,10.0734,10.0734,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0
"924","New Zealand",920,1880,13,1,0,0,0,2,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,3746.53269230769,520,1948440064,0.10513050109148,0,10.4896,10.4896,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"936","New Zealand",920,1881,14,1,0,0,0,2,NA,NA,0,0,1,1,2,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,3764.62152133581,539,2029335040,0.0415178164839745,0,10.7071,10.7071,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"948","New Zealand",920,1882,14,1,0,0,0,5,NA,NA,0,0,1,1,3,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,3645.67567567568,555,2023529984,-0.00286057055927813,1,12.1313,12.1313,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"964","New Zealand",920,1883,14,1,0,0,0,5,NA,NA,0,0,1,1,4,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,3494.78571428571,574,2006130048,-0.00859880354255438,1,12.7271,12.7271,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"977","New Zealand",920,1884,14,1,0,0,0,5,NA,NA,0,0,1,1,5,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,3702.54682274247,598,2214394112,0.103813841938972,0,12.9107,12.9107,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"1005","New Zealand",920,1885,14,1,0,0,0,5,NA,NA,0,0,1,1,6,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,3587.2328990228,614,2202417920,-0.00540833827108145,1,12.8707,12.8707,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"1006","New Zealand",920,1886,15,1,0,0,0,5,NA,NA,0,0,1,1,7,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,3601.58146964856,626,2254852096,0.0238075498491526,0,14.106,14.106,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"1031","New Zealand",920,1887,15,1,0,0,0,5,NA,NA,0,0,1,1,8,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,3604.0921875,640,2306560000,0.0229318384081125,0,13.1798,13.1798,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"1039","New Zealand",920,1888,15,1,0,0,0,5,NA,NA,0,0,1,1,9,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,3554.1124807396,649,2306545920,-6.1043283494655e-06,1,12.7937,12.7937,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"1056","New Zealand",920,1889,15,1,0,0,0,5,NA,NA,0,0,1,1,10,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,3701.25,656,2427855872,0.0525937713682652,0,14.7988,14.7988,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"1068","New Zealand",920,1890,15,1,0,0,0,5,NA,NA,0,0,1,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,NA,NA,3755.47669172932,665,2497074944,0.0285103712230921,0,13.2036,13.2036,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"1091","New Zealand",920,1891,16,1,0,0,0,5,NA,NA,0,0,1,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,NA,NA,3731.06083086053,674,2514693888,0.00705583300441504,0,14.0906,14.0906,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"1096","New Zealand",920,1892,16,1,0,5,5,5,NA,NA,0,0,1,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,NA,NA,3800.62827988338,686,2607485952,0.0368999429047108,0,13.8388,13.8388,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"1113","New Zealand",920,1893,16,1,0,5,5,5,NA,NA,0,0,1,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,NA,NA,3788.4,705,2670540032,0.0241819433867931,0,14.3332,14.3332,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0
